,text,gpt_out
1761,this one's lower body looks like a triangle,['lower body looks like a triangle']
1762,"this one is standing on one foot, facing left, back leg outstretched","['standing on one foot', 'facing left', 'back leg outstretched']"
1763,looks like a person sitting and looking upward to the left,['a person sitting and looking upward to the left']
1764,"looks like a person facing the left, putting one leg up and reaching their arms out, their arms are more like two triangles","['a person facing the left', 'putting one leg up', 'reaching their arms out', 'their arms are more like two triangles']"
1765,"looks like someone walking with their head down, no more like the left, it doesn't look like a head, its an irregular shape so kinda like it's wearing a cloak or something","['someone walking with their head down', 'an irregular shape', 'wearing a cloak or something']"
1766,"looks like someone kneeling to the right, like they're praying, with their hands on a church pew, yes but not pointed straight out, pointed a bit upward","['someone kneeling to the right, like they\'re praying, with their hands on a church pew, not pointed straight out, pointed a bit upward']"
1767,"a very blocky body, almost a complete rectangle except the right part is jagged, it looks like the head is facing straight at us","['a very blocky body, almost a complete rectangle except the right part is jagged', 'it looks like the head is facing straight at us']"
1768,"ok so this one looks like they're sitting on a rock maybe, facing right, with their hands forward in front of them, yea the ""rock"" is like a right triangle, i think that's what it's called","['they\'re sitting on a rock maybe, facing right, with their hands forward in front of them', '""rock"" is like a right triangle']"
1769,"ok so kinda looks someone facing to the left, a priest giving out bread during communion, or someone holding a plate, standing up","['someone facing to the left', 'a priest giving out bread during communion', 'someone holding a plate', 'standing up']"
1770,"this one looks like it's sitting with its legs crossed off to the side, could be facing us, or facing away from us, right!","['it looks like it's sitting with its legs crossed off to the side, could be facing us, or facing away from us, right!']"
1771,"looks like someone trying to fly, with their arms spread out, flying to the left, no leg","['someone trying to fly', 'arms spread out', 'flying to the left', 'no leg']"
1772,"looks like someone sitting down facing the right, with a crown on their head","['someone sitting down facing the right', 'with a crown on their head']"
1773,"there are two triangles on the right, one up and the other facing down","['two triangles on the right, one up and the other facing down']"
1774,"looks like sitting down with hands on top of something, knees slightly bent, looking right","['sitting down with hands on top of something, knees slightly bent, looking right']"
1775,"one foot up, facing the left, with arms out","['one foot up, facing the left, with arms out']"
1776,"the one that looks like it's wearing a cloak, with a square on its back, yeah like the ""feet"", looks like its taking a step, you chose this one earlier as well","['looks like it's wearing a cloak', 'with a square on its back', 'like the ""feet""', 'looks like its taking a step']"
1777,"sitting on the ground facing the right, with a crown on its head","['sitting on the ground facing the right, with a crown on its head']"
1778,"flying to the right, arms out, i mean left","['flying to the right, arms out']"
1779,"sitting down facing the left, slightly looking up, legs bent at an angle a bit","['sitting down facing the left, slightly looking up, legs bent at an angle a bit']"
1780,the one we got wrong earlier when i tried to explain that it looked like someone kneeling on a pew,['someone kneeling on a pew']
1781,"so this is the confusing shape, two triangles on the right sticking out, one up, one down, they don't really look like arms to me but yeah sure","['two triangles on the right sticking out, one up, one down']"
1782,"the priest giving out bread during communion, or someone wearing a robe holding a plate, facing the left","['the priest giving out bread during communion', 'someone wearing a robe holding a plate, facing the left']"
1783,"the blocky body one facing straight at us, almost a complete rectangle, but jagged on the right side","['the blocky body one facing straight at us, almost a complete rectangle, but jagged on the right side']"
1784,"facing the right, good",['facing the right']
1785,"sitting down with their legs crossed to the right, back away from us","['sitting down with their legs crossed to the right, back away from us']"
1786,"sitting down looking slightly up to the left, legs bent at an angle a bit","['sitting down looking slightly up to the left, legs bent at an angle a bit']"
1787,"looks like someone kneeling again, with their hands up facing right, the hands are a right triangle","['someone kneeling again, with their hands up facing right, the hands are a right triangle']"
1788,"the priest one, or a person wearing a robe, holding a plate, facing the left","['a person wearing a robe', 'holding a plate', 'facing the left']"
1789,a person kneeling flat on the floor,['a person kneeling flat on the floor']
1790,"person facing the right with one foot up, arms out","['person facing the right with one foot up, arms out']"
1791,person flying to the left,['person flying to the left']
1792,"person sitting down looking slightly down, facing the right, with crown","['person sitting down looking slightly down, facing the right, with crown']"
1793,blocky body looking straight at us almost a complete rectangle but jagged on the right side,['blocky body looking straight at us almost a complete rectangle but jagged on the right side']
1794,"person sitting on a rock ""rock"" is a right triangle, hands are up","['person sitting on a rock', '""rock"" is a right triangle', 'hands are up']"
1795,"ok so this is the most unusual looking one, two triangles on the right, one up, one facing down","['two triangles on the right, one up, one facing down']"
1796,"ok so this one looks like someone sitting down, back away from us, legs crossed to the right","['someone sitting down, back away from us, legs crossed to the right']"
1797,"this one is the person wearing a cloak with a square on its back, walking to the left, like its about to make a step","['person wearing a cloak with a square on its back', 'walking to the left', 'about to make a step']"
1798,"blocky body, almost a full rectangle but jagged on the right","['blocky body, almost a full rectangle but jagged on the right']"
