,text,gpt_out
830,"it's the more abstract one again, square diamond top, two medium triangles below that, then random body shape, small triangle to the left, facing left, the one that I first thought looked like female but then looks like a clover head, looks mouse like, abstract mouse, with small triangle of cheese left, not sure about pac man","['square diamond top', 'two medium triangles below that', 'random body shape', 'small triangle to the left, facing left', 'looks mouse like', 'abstract mouse', 'small triangle of cheese left']"
831,"leaning to the right arm over something one, white triangle undercut at the bottom right, square diamond top left, little triangle to the right, looks like piglet having a lay down to the right leaning, small pointy face, floppy right ear, thick leg to the left yes, left as viewed yes","['leaning to the right arm over something one', 'white triangle undercut at the bottom right', 'square diamond top left', 'little triangle to the right', 'looks like piglet having a lay down to the right leaning', 'small pointy face', 'floppy right ear', 'thick leg to the left']"
832,"the ballet one, arms left, one leg on the ground left, one leg up and out at the back to the right, square diamond head to the left tilted up, looks like an ice skater performer, or dancer, or someone falling, two blended triangles for arms","['the ballet one', 'arms left', 'one leg on the ground left', 'one leg up and out at the back to the right', 'square diamond head to the left tilted up', 'looks like an ice skater performer', 'or dancer', 'or someone falling', 'two blended triangles for arms']"
833,"crouching to the right one, triangle arm to the right, diamond head, no defined legs looks two as one, looks like someone kneeling a little to the right like a prayer","['crouching to the right one', 'triangle arm to the right', 'diamond head', 'no defined legs looks two as one', 'looks like someone kneeling a little to the right like a prayer']"
834,"bear face one, triangle face looking down to the left, diamond on the back shoulders, legs left one up, dancing bear yes, one foot down, one foot up kicking out","['bear face one', 'triangle face looking down to the left', 'diamond on the back shoulders', 'legs left one up', 'dancing bear yes', 'one foot down', 'one foot up kicking out']"
835,"bullfighter, or candle, candle with right side missing, diamond head, square body on the left, M cut into the white right area","['bullfighter', 'candle', 'candle with right side missing', 'diamond head', 'square body on the left', 'M cut into the white right area']"
836,"man sat, facing left, slumped, knees up, feet up","['man sat, facing left, slumped, knees up, feet up']"
837,"monk stood up, facing left, straight back, arms out, with sleeves, palms up, pointing left, toes left, diamond head","['monk stood up', 'facing left', 'straight back', 'arms out', 'with sleeves', 'palms up', 'pointing left', 'toes left', 'diamond head']"
838,"rubber duck, square on top, facing right, diamond head, below looks like a rubber duck t, facing to the right","['rubber duck', 'square on top', 'facing right', 'diamond head', 'below looks like a rubber duck t', 'facing to the right']"
839,"ghost, facing you, lower ghost body sweeping to the right, no arms, looks like scrag off the old computer game quake","['ghost, facing you, lower ghost body sweeping to the right, no arms, looks like scrag off the old computer game quake']"
840,"slumped rabbit, facing right, looks like a depressed person facing right slumped under a blanket, two triangles for ears, two big triangles for body, it's literally two small triangles then square then two large triangles bottom, corner bottom left, two little triangles top","['slumped rabbit', 'facing right', 'depressed person facing right slumped under a blanket', 'two triangles for ears', 'two big triangles for body', 'literally two small triangles then square then two large triangles bottom', 'corner bottom left', 'two little triangles top']"
841,"ballet dancer, or ice skater again, triangle arms both left, leg up at the back, one leg on the ground left facing, ground that should be, head tilted up","['ballet dancer', 'triangle arms both left', 'leg up at the back', 'one leg on the ground left facing', 'ground that should be', 'head tilted up']"
842,"it's ghostie, ghost again, the one we had a few mins, no arms, body swooshing to the right","['ghostie', 'ghost again', 'no arms', 'body swooshing to the right']"
843,"dunno emoji man, arms up to each side, body arms head only, no legs, leaning to the right, or flying one, arms up to the sides, no legs, diamond head, leaning to the left, looks like flying or falling over","['arms up to each side', 'body arms head only', 'no legs', 'leaning to the right', 'or flying one', 'arms up to the sides', 'no legs', 'diamond head', 'leaning to the left', 'looks like flying or falling over']"
844,"monk praying, stood up, straight back, facing left, palms out, sleeves","['monk praying', 'stood up', 'straight back', 'facing left', 'palms out', 'sleeves']"
845,"dancing bear again, leg up to the left other on the ground, diamond on the back, pointy face to ground","['dancing bear again', 'leg up to the left', 'other on the ground', 'diamond on the back', 'pointy face to ground']"
846,"man slumped on the ground, facing left, knees up, toes up","['man slumped on the ground, facing left, knees up, toes up']"
847,"abstract mouse with small triangle of cheese left, diamond top middle, two smaller triangles mid, looks like a clover head","['abstract mouse with small triangle of cheese left', 'diamond top middle', 'two smaller triangles mid', 'looks like a clover head']"
848,"leaning piglet, arm out to the left, no defined legs, looks like lay down arm over something to the left, white triangle undercut bottom right, small pointy face, floppy ear to the right, square diamond ear left","['leaning piglet', 'arm out to the left', 'no defined legs', 'looks like lay down arm over something to the left', 'white triangle undercut bottom right', 'small pointy face', 'floppy ear to the right', 'square diamond ear left']"
849,"candle missing the right hand side again, or bullfighter, M cut to the right","['candle missing the right hand side again', 'bullfighter', 'M cut to the right']"
850,"rubber duck, square diamond top, top is two diamond, diamonds","['rubber duck', 'square diamond top', 'top is two diamond', 'diamonds']"
851,"man crouching to the right, triangle arm out to the right, looks like i s and z letters, mixed","['man crouching to the right', 'triangle arm out to the right', 'looks like i s and z letters, mixed']"
852,"it's the one we just did literally just, crouching man, arm right as a triangle","['crouching man', 'arm right as a triangle']"
853,"candle missing the right side again, or bullfighter","['candle missing the right side again, or bullfighter']"
854,"abstract mouse with small piece of triangle cheese left, clover head of diamond and two triangles top, small triangle lower left, indescript bodyright","['abstract mouse with small piece of triangle cheese left', 'clover head of diamond and two triangles top', 'small triangle lower left', 'indescript bodyright']"
855,"ballet dancer, or skater, two triangle arms left, feet left, one on ground","['ballet dancer', 'skater', 'two triangle arms left', 'feet left', 'one on ground']"
856,"rubber duck with diamond on top, top, or two diamonds top, then body of blended triangles, Rubber duck facing right, diamond above","['rubber duck with diamond on top', 'two diamonds top', 'body of blended triangles', 'Rubber duck facing right', 'diamond above']"
857,"man sat slumped, facing left, knees up, toes up, looking down","['man sat slumped, facing left, knees up, toes up, looking down']"
858,"ghost, facing, no arms, no legs, lower body swooshing to the right","['ghost', 'facing', 'no arms', 'no legs', 'lower body swooshing to the right']"
859,"dancing bear, triangle head downward to the left, left leg up","['dancing bear', 'triangle head downward to the left', 'left leg up']"
860,"dunno emoji man, arms up to the sides, body leaning left, no legs, diamond head","['arms up to the sides', 'body leaning left', 'no legs', 'diamond head']"
861,"depressed person under a blanket, facing right, slumped, rabbit triangle ears, diamond head","['depressed person under a blanket, facing right, slumped, rabbit triangle ears, diamond head']"
862,"piglet leaning over something lay down to the left, white undercut triangle to the left","['piglet leaning over something lay down to the left', 'white undercut triangle to the left']"
863,"standing praying monk, arms out, palms up, sleeves hanging, feet left, diamond head, straight back, side view","['standing praying monk', 'arms out', 'palms up', 'sleeves hanging', 'feet left', 'diamond head', 'straight back', 'side view']"
864,"crouching down man, facing right, triangle arms right, looks like i s and z letters, blended","['crouching down man', 'facing right', 'triangle arms right', 'looks like i s and z letters', 'blended']"
865,"man sat slumped, slumped, back to the wall, facing left, knees up, toes up, diamond head, looking down","['man sat slumped, slumped, back to the wall, facing left, knees up, toes up, diamond head, looking down']"
866,"indian looking one you said, facing right, depressed person under a blanket, slumped to the right, triangle ears","['indian looking one you said', 'facing right', 'depressed person under a blanket', 'slumped to the right', 'triangle ears']"
867,"piglet leaning over to the left lay down, white triangle undercut to the right","['piglet leaning over to the left lay down', 'white triangle undercut to the right']"
868,"no lefts, no legs, flying, falling, arms up and out, dunno emoji man, diamond head, just torso, arms to the side and up, leaning left","['flying', 'falling', 'arms up and out', 'dunno emoji man', 'diamond head', 'just torso', 'arms to the side and up', 'leaning left']"
869,"candle missing the right side again, or bullfighter, diamond head","['candle missing the right side again', 'bullfighter', 'diamond head']"
870,"dancing bear, leg up to the left, other leg to left facing on the floor, diamond on the back shoulders","['dancing bear', 'leg up to the left', 'other leg to left facing on the floor', 'diamond on the back shoulders']"
