,text,gpt_out
1383,"square on top of what looks like a 2d house, the house has a shadow on the bottom under it","['square on top of what looks like a 2d house', 'the house has a shadow on the bottom under it']"
1384,"square on top this person is looking to the left, looks like a priest about to receive a gift with its arm raised at 90 degree angle, 90 degree angle","['square on top', 'this person is looking to the left', 'looks like a priest about to receive a gift', 'with its arm raised at 90 degree angle', '90 degree angle']"
1385,"looks like a person flying with legs, has a square head two arms a slanted rectangle body, no legs, looks like superman, flying to the left","['a person flying with legs', 'a square head', 'two arms', 'a slanted rectangle body', 'no legs', 'looks like superman', 'flying to the left']"
1386,a square sitting on top of a cabinet,['a square sitting on top of a cabinet']
1387,"square on top, person is sitting on the ground facing the left, has left leg on the floor, slightly bent","['square on top', 'person is sitting on the ground facing the left', 'has left leg on the floor, slightly bent']"
1388,looks like an evil witch chasing the hero with arms back behind her gliding on what looks like a bobsleigh,['an evil witch chasing the hero with arms back behind her gliding on what looks like a bobsleigh']
1389,"person praying looking to the top right, looks like it's doing a squat","['person praying looking to the top right, looks like it's doing a squat']"
1390,figure skater,['figure skater']
1391,"square on top of house, house has a shadow on the ground","['square on top of house', 'house has a shadow on the ground']"
1392,angel flying to the left has no legs,['angel flying to the left has no legs']
1393,2 triangle on top of square on top of big triangle on the left,['2 triangle on top of square on top of big triangle on the left']
1394,"lady looking to the top left with head raised, has pony tail","['lady looking to the top left with head raised, has pony tail']"
1395,"man praying looking left with one leg slightly bent, sorry man is sitting on the ground, with left leg extended, slightly bent","['man praying looking left with one leg slightly bent', 'man is sitting on the ground, with left leg extended, slightly bent']"
1396,witch,['witch']
1397,priest,['priest']
1398,square on cabinet,['square on cabinet']
1399,figure skater,['figure skater']
1400,dinosaur with square on his back shoulder,['dinosaur with square on his back shoulder']
1401,person standing on boat,['person standing on boat']
1402,"praying person, praying to top right","['praying person', 'praying to top right']"
1403,person standing on boat,['person standing on boat']
1404,square on cabinet,['square on cabinet']
1405,person praying to top right,['person praying to top right']
1406,figure skater,['figure skater']
1407,"flying angel, without legs","['flying angel, without legs']"
1408,"square on top of house, with its shadow on bottom","['square on top of house, with its shadow on bottom']"
1409,woman with ponytail,['woman with ponytail']
1410,"sorry looking man, sat on floor","['sorry looking man, sat on floor']"
1411,dinosaur carrying square on shoulder,['dinosaur carrying square on shoulder']
1412,two triangles on top of square on top of big triangle,['two triangles on top of square on top of big triangle']
1413,"priest, praying to god on top left","['priest, praying to god on top left']"
1414,witch,['witch']
1415,figure skater,['figure skater']
1416,square on cabinet,['square on cabinet']
1417,person standing on boat,['person standing on boat']
1418,priest praying to god on top left,['priest praying to god on top left']
1419,two triangles on top of square on top of big triangle,['two triangles on top of square on top of big triangle']
1420,ponytail woman,['ponytail woman']
1421,prAYING PERSON TO GOD ON TOP RIGHT,['praying person to God on top right']
1422,dinosaur carrying square on back shoulders,['dinosaur carrying square on back shoulders']
1423,"flying angel, no legs","['flying angel, no legs']"
