,text,gpt_out
985,"messy one that looks like its in a lunge with left leg bigger than right, arm raised on right, head leaning back to the left, foot out on right","['messy one that looks like its in a lunge with left leg bigger than right, arm raised on right, head leaning back to the left, foot out on right']"
986,"standing on one leg, other leg is raised on the left, looking down","['standing on one leg', 'other leg is raised on the left', 'looking down']"
987,"kneeling down, straight back and head, arm out on right, small arm on left","['kneeling down', 'straight back and head', 'arm out on right', 'small arm on left']"
988,"looks like a block with leg on bottom right, NA, standing up straight, left side has sharp corners","['a block with leg on bottom right', 'standing up straight', 'left side has sharp corners']"
989,"sitting down, looking down, knees up on the left","['sitting down', 'looking down', 'knees up on the left']"
990,"messy one again one arm on left, one arm on right, head looking up to left, foot sticking out on left","['messy one again', 'one arm on left', 'one arm on right', 'head looking up to left', 'foot sticking out on left']"
991,"priest one, arm raised on left, looks like cloak","['priest one', 'arm raised on left', 'looks like cloak']"
992,"looks like he took his helmet off, one leg raised, one leg standing, back straight, NA","['he took his helmet off', 'one leg raised', 'one leg standing', 'back straight']"
993,"lunging one, head to the left, foot out, and large leg behind kneeling, arm raised to right","['lunging one', 'head to the left', 'foot out', 'large leg behind kneeling', 'arm raised to right']"
994,"bending down, arm outstretched to right, head and back straight","['bending down', 'arm outstretched to right', 'head and back straight']"
995,"falling back, like they slipped, no legs","['falling back, like they slipped, no legs']"
996,ice skater,['ice skater']
997,"sitting down, 1 knee raised, looks depressed","['sitting down', '1 knee raised', 'looks depressed']"
998,"kneeling, arms to left and right, wearing a cloak","['kneeling', 'arms to left and right', 'wearing a cloak']"
999,"one of you chose this last, kneeling, small arm to left","['kneeling', 'small arm to left']"
1000,priest,['priest']
1001,"block foot to right, body straight, head straight, no arms","['block foot to right', 'body straight', 'head straight', 'no arms']"
1002,bunny,['bunny']
1003,"other block body, 1 arm","['other block body, 1 arm']"
1004,"walking to left, helmet off, one foot raise","['walking to left', 'helmet off', 'one foot raise']"
1005,"kneeling, no arms, straight head, block","['kneeling', 'no arms', 'straight head', 'block']"
1006,"sitting, facing left, sad","['sitting, facing left, sad']"
1007,"no legs, falling back","['no legs', 'falling back']"
1008,"looks like a nun kneeling, feet to left, arm each side, head bowed","['a nun kneeling', 'feet to left', 'arm each side', 'head bowed']"
1009,"priest, robe","['priest', 'robe']"
1010,bunny,['bunny']
1011,"messy one, arms on right one up one down","['messy one', 'arms on right one up one down']"
1012,"knees bent facing right, arms out to right, head and back straight","['knees bent facing right', 'arms out to right', 'head and back straight']"
1013,"kneeling head straight, arms to right, NA, might be small arm on left","['kneeling head straight', 'arms to right', 'NA', 'might be small arm on left']"
1014,ice skater,['ice skater']
1015,squarish,['squarish']
1016,"lunging one, arm on right, leg on right, head leaning back to left","['lunging one', 'arm on right', 'leg on right', 'head leaning back to left']"
1017,block with no arms and right foot,['block with no arms and right foot']
1018,bunny,['bunny']
1019,"falling backwards, no legs","['falling backwards, no legs']"
1020,"kneeling, back and head straight, arm out on right, small arm on left","['kneeling', 'back and head straight', 'arm out on right', 'small arm on left']"
1021,messy one that looks like a nun,['messy one that looks like a nun']
1022,helmet one,['helmet one']
1023,ice skater,['ice skater']
1024,squarish block,['squarish block']
1025,"knees bent, arm on right, straight back and head","['knees bent', 'arm on right', 'straight back and head']"
1026,priest,['priest']
1027,depressed one,There is no description of the image in the given text.
1028,"on their knees, seems like a she and wearing a dress, two directions, like hands in two directions","['on their knees', 'seems like a she', 'wearing a dress', 'two directions', 'like hands in two directions']"
1029,"looks like standing on one leg, hands pointing the same direction, leaning forward","['standing on one leg', 'hands pointing the same direction', 'leaning forward']"
1030,"standing on one leg, head bending backwards, yes one leg up, one hand can be seen, if that's a hand, Repi Forward","['standing on one leg', 'head bending backwards', 'one leg up', 'one hand can be seen']"
1031,"looks like sitting position, with both legs bend, diamond, do they look like a little person to you, diamond look a bit forward, like bending forward","['sitting position', 'both legs bend', 'diamond', 'look a bit forward', 'like bending forward']"
1032,"diamond on top, pointing up, straight, base looks like a square, no hands or feet can be identify","['diamond on top, pointing up, straight, base looks like a square, no hands or feet can be identify']"
1033,"look like legs are kneeling, the diamond and figure straight, looks like both hands pointing in the same direction, knees are not on the ground, right","['legs are kneeling', 'diamond and figure straight', 'both hands pointing in the same direction', 'knees are not on the ground']"
1034,"one leg on the ground like a triangle, head leaning backwards, no square on the back, looks like an emoji dancing, very slim torso, head diamond and hands and leg opposite, pointing opposite direction, to the right","['one leg on the ground like a triangle', 'head leaning backwards', 'no square on the back', 'looks like an emoji dancing', 'very slim torso', 'head diamond and hands and leg opposite', 'pointing opposite direction', 'to the right']"
