,text,gpt_out
1604,Main body is vertical with arms half outstretched to the right The knees are half bent so the tips of the knees are forward to the right under the hands Looks like the figure is about to crouch down,"['Main body is vertical with arms half outstretched to the right', 'The knees are half bent so the tips of the knees are forward to the right under the hands', 'Looks like the figure is about to crouch down']"
1605,Figure is facing right with all of the knees and leg flat to the floor The arms are outstretched one low almost touching the ground the other stretched to shoulder height the head is tilted back to the left aligned with the body centre and appears looking to the top right corner of the box,"['Figure is facing right with all of the knees and leg flat to the floor', 'The arms are outstretched one low almost touching the ground', 'the other stretched to shoulder height', 'the head is tilted back to the left aligned with the body centre and appears looking to the top right corner of the box']"
1606,Figure is kneeling down facing right The arms are at shoulder height almost level with the forward arm to the right slightly higher than the left You can see the back of the foot and ankle at the back left slightly higher than the flat top of the legs figure appears to be kneeling,"['Figure is kneeling down facing right', 'The arms are at shoulder height almost level with the forward arm to the right slightly higher than the left', 'You can see the back of the foot and ankle at the back left slightly higher than the flat top of the legs', 'figure appears to be kneeling']"
1607,Thanks for guessing these minu I have tried my best with the descriptions Here we go This one has the figure facing forward as if wearing a cloak with the arm at shoulder level on the right just clear of the body Similarly the right heel has a slight gap too otherwise the figure is very compact Head level,"['the figure facing forward as if wearing a cloak', 'the arm at shoulder level on the right just clear of the body', 'the right heel has a slight gap', 'the figure is very compact', 'Head level']"
1608,leaning forward on one leg,['leaning forward on one leg']
1609,sitting the floor with one leg up,['sitting on the floor with one leg up']
1610,looks like she is wearing a dress and the dress is slowing in her back while she is walking forward,"['she is wearing a dress', 'the dress is flowing in her back', 'she is walking forward']"
1611,bends at both knees has arms out like they are holding a book,"['bends at both knees', 'has arms out like they are holding a book']"
1612,looks like a preacher standing up reaching and holding the bible,['a preacher standing up reaching and holding the bible']
1613,dude looks like he's about to take off and fly,['dude looks like he's about to take off and fly']
1614,figure is very blocky most blackest of the bunch,"['figure is very blocky', 'most blackest of the bunch']"
1615,looks like a woman kneeling down holding a bible in her hand,['a woman kneeling down holding a bible in her hand']
1616,woman kneeling down with both arms wide open,['woman kneeling down with both arms wide open']
1617,walking and has one leg in the air in a walking motion,['walking and has one leg in the air in a walking motion']
1618,"no hands or legs showing, figure is very blocky",['figure is very blocky']
1619,person sitting with what looks like two bunny ears,['person sitting with two bunny ears']
1620,sitting with Knees bent,['sitting with Knees bent']
1621,Blocky with no arms or legs showing,['Blocky with no arms or legs showing']
1622,stood on one leg like an ice skater,['stood on one leg like an ice skater']
1623,two bunny ear sitting down knees bent,['two bunny ear sitting down knees bent']
1624,quite blocky like wearing a cape slight arm right,"['quite blocky', 'wearing a cape', 'slight arm right']"
1625,Kneeling and praying,['Kneeling and praying']
1626,Like a kite arms wide about to take off,['Like a kite arms wide about to take off']
1627,Kneeling arms close together,['Kneeling arms close together']
1628,Vicar with the bible preaching,['Vicar with the bible preaching']
1629,Kneeling arms apart head tilted back,['Kneeling arms apart head tilted back']
1630,Stood up one leg off the floor head falling off behind,['Stood up one leg off the floor head falling off behind']
1631,Knees half bent looking like praying,['Knees half bent looking like praying']
1632,woman kneeling looking like she's praying,['woman kneeling looking like she's praying']
1633,man kneeling halfway looking like he's holding a bible,['man kneeling halfway looking like he's holding a bible']
1634,woman kneeling with arms wide open almost looks like a bat,['woman kneeling with arms wide open almost looks like a bat']
1635,bunny ears,['bunny ears']
1636,man looking like he's preaching holding bible,"['man looking like he's preaching', 'holding bible']"
1637,woman looks like her dress is flowing behind her,['woman looks like her dress is flowing behind her']
1638,blocky figure no arms legs,['blocky figure no arms legs']
1639,man sitting looks like he's sulking,['man sitting looks like he\'s sulking']
1640,"person walking one leg up, face does not look human looks like he has a beak","['person walking one leg up', 'face does not look human', 'looks like he has a beak']"
1641,person looks like he's taking off to fly,['person looks like he's taking off to fly']
1642,semi blocky figure except this time arms and legs showing,"['semi blocky figure', 'arms and legs showing']"
1643,figure skating,['figure skating']
1644,Vicar reading the bible,['Vicar reading the bible']
1645,Person with the beak head falling off 1 leg raised,['Person with the beak head falling off 1 leg raised']
1646,Girl kneeling fully praying,['Girl kneeling fully praying']
1647,Man sat sulking knee half bent,['Man sat sulking knee half bent']
